2023-01-12 18:12:38.160[1673543558160] | INFO  | main       | config.ConfigLocation                - Using config file in path:/home/neptun/IdeaProjects/stock-exchange-data-downloader/target/settings.properties
2023-01-12 18:12:38.167[1673543558167] | INFO  | main       | config.FileConfig$ConfigBuilder      - Created new config
2023-01-12 18:12:38.175[1673543558175] | INFO  | main       | config.FileConfig$ConfigBuilder      - ConfigBuilder{login='root', url='jdbc:mysql://localhost:3306/test', password=[***] ', timeframe='1d', klineLimit=1000, startDateTime=2010-01-01T00:00:00Z}
2023-01-12 18:12:39.374[1673543559374] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 18:12:39.432[1673543559432] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-12 18:12:39.517[1673543559517] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@e0363641 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@1db228f1 [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hge0xgat1abt6fzvp3aqz|38eb2c50, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@7ce07d69 [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hge0xgat1abt6fzvp3aqz|5411dd90, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hge0xgat1abt6fzvp3aqz|442f92e6, numHelperThreads -> 3 ]
2023-01-12 18:12:40.440[1673543560440] | INFO  | main       | config.ConfigLocation                - Using config file in path:/home/neptun/IdeaProjects/stock-exchange-data-downloader/target/settings.properties
2023-01-12 18:12:40.440[1673543560440] | INFO  | main       | config.FileConfig$ConfigBuilder      - Created new config
2023-01-12 18:12:40.440[1673543560440] | INFO  | main       | config.FileConfig$ConfigBuilder      - ConfigBuilder{login='root', url='jdbc:mysql://localhost:3306/test', password=[***] ', timeframe='1d', klineLimit=1000, startDateTime=2010-01-01T00:00:00Z}
2023-01-12 18:12:40.444[1673543560444] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading ticker names
2023-01-12 18:12:40.445[1673543560445] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/ticker/price
2023-01-12 18:13:09.152[1673543589152] | INFO  | main       | Binance.BinanceRunner                - selected symbols: 378
2023-01-12 18:13:09.159[1673543589159] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BTCUSDT
2023-01-12 18:13:09.160[1673543589160] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BTCUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 18:13:09.589[1673543589589] | INFO  | main       | downloads.BinanceDownloader          - data for BTCUSDT downloaded successfully, downloaded 1 bars
2023-01-12 18:13:09.593[1673543589593] | INFO  | main       | downloads.BinanceDownloader          - used weight: 1 used weight 1m: 1
2023-01-12 18:13:09.593[1673543589593] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker BTCUSDT size: 1
2023-01-12 18:13:09.594[1673543589594] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ETHUSDT
2023-01-12 18:13:09.595[1673543589595] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ETHUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 18:13:09.993[1673543589993] | INFO  | main       | downloads.BinanceDownloader          - data for ETHUSDT downloaded successfully, downloaded 1 bars
2023-01-12 18:13:09.993[1673543589993] | INFO  | main       | downloads.BinanceDownloader          - used weight: 2 used weight 1m: 2
2023-01-12 18:13:09.993[1673543589993] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ETHUSDT size: 1
2023-01-12 18:13:09.994[1673543589994] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BNBUSDT
2023-01-12 18:13:09.994[1673543589994] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BNBUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 18:13:10.402[1673543590402] | INFO  | main       | downloads.BinanceDownloader          - data for BNBUSDT downloaded successfully, downloaded 1 bars
2023-01-12 18:13:10.402[1673543590402] | INFO  | main       | downloads.BinanceDownloader          - used weight: 3 used weight 1m: 3
2023-01-12 18:13:10.402[1673543590402] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker BNBUSDT size: 1
2023-01-12 18:13:10.403[1673543590403] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCCUSDT
2023-01-12 18:13:10.403[1673543590403] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCCUSDT&interval=1d&limit=1000&startTime=1542758400000
2023-01-12 18:13:10.811[1673543590811] | INFO  | main       | downloads.BinanceDownloader          - data for BCCUSDT downloaded successfully, downloaded 0 bars
2023-01-12 18:13:10.811[1673543590811] | INFO  | main       | downloads.BinanceDownloader          - used weight: 4 used weight 1m: 4
2023-01-12 18:13:10.811[1673543590811] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker NEOUSDT
2023-01-12 18:13:10.811[1673543590811] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=NEOUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-13 11:53:33.546[1673607213546] | INFO  | main       | config.ConfigLocation                - Using config file in path:C:\Users\Kamil\Documents\projekty\binance-downloader\target\settings.properties
2023-01-13 11:54:10.766[1673607250766] | INFO  | main       | config.ConfigLocation                - Using config file in path:C:\Users\Kamil\Documents\projekty\binance-downloader\target\settings.properties
2023-01-13 11:54:10.815[1673607250815] | INFO  | main       | config.FileConfig$ConfigBuilder      - Created new config
2023-01-13 11:54:10.843[1673607250843] | INFO  | main       | config.FileConfig$ConfigBuilder      - ConfigBuilder{login='root', url='jdbc:mysql://localhost:3306/test', password=[***] ', timeframe='1d', klineLimit=1000, startDateTime=2010-01-01T00:00:00Z}
2023-01-13 11:54:14.521[1673607254521] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-13 11:54:14.691[1673607254691] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-13 11:54:14.876[1673607254876] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@58d3ad60 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@b7180543 [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat1bdqdzd19hn2bw|474fae39, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@b40789e3 [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat1bdqdzd19hn2bw|3cec79d3, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat1bdqdzd19hn2bw|e1e2e5e, numHelperThreads -> 3 ]
2023-01-13 11:54:18.315[1673607258315] | INFO  | main       | config.ConfigLocation                - Using config file in path:C:\Users\Kamil\Documents\projekty\binance-downloader\target\settings.properties
2023-01-13 11:54:18.316[1673607258316] | INFO  | main       | config.FileConfig$ConfigBuilder      - Created new config
2023-01-13 11:54:18.316[1673607258316] | INFO  | main       | config.FileConfig$ConfigBuilder      - ConfigBuilder{login='root', url='jdbc:mysql://localhost:3306/test', password=[***] ', timeframe='1d', klineLimit=1000, startDateTime=2010-01-01T00:00:00Z}
2023-01-13 11:54:18.336[1673607258336] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading ticker names
2023-01-13 11:54:18.338[1673607258338] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/ticker/price
2023-01-13 11:54:32.255[1673607272255] | INFO  | main       | Binance.BinanceRunner                - selected symbols: 419
2023-01-13 11:54:32.271[1673607272271] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BTCUSDT
2023-01-13 11:54:32.275[1673607272275] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BTCUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:32.553[1673607272553] | INFO  | main       | downloads.BinanceDownloader          - data for BTCUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:32.557[1673607272557] | INFO  | main       | downloads.BinanceDownloader          - used weight: 3 used weight 1m: 3
2023-01-13 11:54:32.557[1673607272557] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker BTCUSDT size: 1
2023-01-13 11:54:32.561[1673607272561] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ETHUSDT
2023-01-13 11:54:32.562[1673607272562] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ETHUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:32.822[1673607272822] | INFO  | main       | downloads.BinanceDownloader          - data for ETHUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:32.823[1673607272823] | INFO  | main       | downloads.BinanceDownloader          - used weight: 4 used weight 1m: 4
2023-01-13 11:54:32.823[1673607272823] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ETHUSDT size: 1
2023-01-13 11:54:32.823[1673607272823] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BNBUSDT
2023-01-13 11:54:32.824[1673607272824] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BNBUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:33.086[1673607273086] | INFO  | main       | downloads.BinanceDownloader          - data for BNBUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:33.087[1673607273087] | INFO  | main       | downloads.BinanceDownloader          - used weight: 5 used weight 1m: 5
2023-01-13 11:54:33.087[1673607273087] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker BNBUSDT size: 1
2023-01-13 11:54:33.087[1673607273087] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCCUSDT
2023-01-13 11:54:33.088[1673607273088] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCCUSDT&interval=1d&limit=1000&startTime=1542758400000
2023-01-13 11:54:33.348[1673607273348] | INFO  | main       | downloads.BinanceDownloader          - data for BCCUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:33.349[1673607273349] | INFO  | main       | downloads.BinanceDownloader          - used weight: 6 used weight 1m: 6
2023-01-13 11:54:33.349[1673607273349] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker NEOUSDT
2023-01-13 11:54:33.349[1673607273349] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=NEOUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:33.612[1673607273612] | INFO  | main       | downloads.BinanceDownloader          - data for NEOUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:33.612[1673607273612] | INFO  | main       | downloads.BinanceDownloader          - used weight: 7 used weight 1m: 7
2023-01-13 11:54:33.612[1673607273612] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker NEOUSDT size: 1
2023-01-13 11:54:33.613[1673607273613] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker LTCUSDT
2023-01-13 11:54:33.613[1673607273613] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=LTCUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:33.870[1673607273870] | INFO  | main       | downloads.BinanceDownloader          - data for LTCUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:33.870[1673607273870] | INFO  | main       | downloads.BinanceDownloader          - used weight: 8 used weight 1m: 8
2023-01-13 11:54:33.871[1673607273871] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker LTCUSDT size: 1
2023-01-13 11:54:33.871[1673607273871] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker QTUMUSDT
2023-01-13 11:54:33.871[1673607273871] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=QTUMUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:34.131[1673607274131] | INFO  | main       | downloads.BinanceDownloader          - data for QTUMUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:34.132[1673607274132] | INFO  | main       | downloads.BinanceDownloader          - used weight: 9 used weight 1m: 9
2023-01-13 11:54:34.132[1673607274132] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker QTUMUSDT size: 1
2023-01-13 11:54:34.132[1673607274132] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ADAUSDT
2023-01-13 11:54:34.132[1673607274132] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ADAUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:34.393[1673607274393] | INFO  | main       | downloads.BinanceDownloader          - data for ADAUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:34.393[1673607274393] | INFO  | main       | downloads.BinanceDownloader          - used weight: 10 used weight 1m: 10
2023-01-13 11:54:34.393[1673607274393] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ADAUSDT size: 1
2023-01-13 11:54:34.393[1673607274393] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker XRPUSDT
2023-01-13 11:54:34.393[1673607274393] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=XRPUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:34.798[1673607274798] | INFO  | main       | downloads.BinanceDownloader          - data for XRPUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:34.798[1673607274798] | INFO  | main       | downloads.BinanceDownloader          - used weight: 11 used weight 1m: 11
2023-01-13 11:54:34.798[1673607274798] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker XRPUSDT size: 1
2023-01-13 11:54:34.798[1673607274798] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker EOSUSDT
2023-01-13 11:54:34.798[1673607274798] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=EOSUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:35.060[1673607275060] | INFO  | main       | downloads.BinanceDownloader          - data for EOSUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:35.060[1673607275060] | INFO  | main       | downloads.BinanceDownloader          - used weight: 12 used weight 1m: 12
2023-01-13 11:54:35.060[1673607275060] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker EOSUSDT size: 1
2023-01-13 11:54:35.061[1673607275061] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker TUSDUSDT
2023-01-13 11:54:35.061[1673607275061] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=TUSDUSDT&interval=1d&limit=1000&startTime=1664236800000
2023-01-13 11:54:35.323[1673607275323] | INFO  | main       | downloads.BinanceDownloader          - data for TUSDUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:35.324[1673607275324] | INFO  | main       | downloads.BinanceDownloader          - used weight: 13 used weight 1m: 13
2023-01-13 11:54:35.324[1673607275324] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker IOTAUSDT
2023-01-13 11:54:35.324[1673607275324] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=IOTAUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:36.313[1673607276313] | INFO  | main       | downloads.BinanceDownloader          - data for IOTAUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:36.313[1673607276313] | INFO  | main       | downloads.BinanceDownloader          - used weight: 14 used weight 1m: 14
2023-01-13 11:54:36.313[1673607276313] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker IOTAUSDT size: 1
2023-01-13 11:54:36.313[1673607276313] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker XLMUSDT
2023-01-13 11:54:36.313[1673607276313] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=XLMUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:36.581[1673607276581] | INFO  | main       | downloads.BinanceDownloader          - data for XLMUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:36.581[1673607276581] | INFO  | main       | downloads.BinanceDownloader          - used weight: 15 used weight 1m: 15
2023-01-13 11:54:36.581[1673607276581] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker XLMUSDT size: 1
2023-01-13 11:54:36.581[1673607276581] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ONTUSDT
2023-01-13 11:54:36.582[1673607276582] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ONTUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:36.846[1673607276846] | INFO  | main       | downloads.BinanceDownloader          - data for ONTUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:36.847[1673607276847] | INFO  | main       | downloads.BinanceDownloader          - used weight: 16 used weight 1m: 16
2023-01-13 11:54:36.847[1673607276847] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ONTUSDT size: 1
2023-01-13 11:54:36.847[1673607276847] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker TRXUSDT
2023-01-13 11:54:36.848[1673607276848] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=TRXUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:37.106[1673607277106] | INFO  | main       | downloads.BinanceDownloader          - data for TRXUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:37.106[1673607277106] | INFO  | main       | downloads.BinanceDownloader          - used weight: 17 used weight 1m: 17
2023-01-13 11:54:37.107[1673607277107] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker TRXUSDT size: 1
2023-01-13 11:54:37.107[1673607277107] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ETCUSDT
2023-01-13 11:54:37.107[1673607277107] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ETCUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:37.369[1673607277369] | INFO  | main       | downloads.BinanceDownloader          - data for ETCUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:37.370[1673607277370] | INFO  | main       | downloads.BinanceDownloader          - used weight: 18 used weight 1m: 18
2023-01-13 11:54:37.370[1673607277370] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ETCUSDT size: 1
2023-01-13 11:54:37.370[1673607277370] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ICXUSDT
2023-01-13 11:54:37.370[1673607277370] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ICXUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:37.638[1673607277638] | INFO  | main       | downloads.BinanceDownloader          - data for ICXUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:37.639[1673607277639] | INFO  | main       | downloads.BinanceDownloader          - used weight: 19 used weight 1m: 19
2023-01-13 11:54:37.639[1673607277639] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ICXUSDT size: 1
2023-01-13 11:54:37.639[1673607277639] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker VENUSDT
2023-01-13 11:54:37.639[1673607277639] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=VENUSDT&interval=1d&limit=1000&startTime=1539993600000
2023-01-13 11:54:37.916[1673607277916] | INFO  | main       | downloads.BinanceDownloader          - data for VENUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:37.916[1673607277916] | INFO  | main       | downloads.BinanceDownloader          - used weight: 20 used weight 1m: 20
2023-01-13 11:54:37.916[1673607277916] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker NULSUSDT
2023-01-13 11:54:37.916[1673607277916] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=NULSUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:38.178[1673607278178] | INFO  | main       | downloads.BinanceDownloader          - data for NULSUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:38.178[1673607278178] | INFO  | main       | downloads.BinanceDownloader          - used weight: 21 used weight 1m: 21
2023-01-13 11:54:38.179[1673607278179] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker NULSUSDT size: 1
2023-01-13 11:54:38.179[1673607278179] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker VETUSDT
2023-01-13 11:54:38.179[1673607278179] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=VETUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:38.435[1673607278435] | INFO  | main       | downloads.BinanceDownloader          - data for VETUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:38.435[1673607278435] | INFO  | main       | downloads.BinanceDownloader          - used weight: 22 used weight 1m: 22
2023-01-13 11:54:38.435[1673607278435] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker VETUSDT size: 1
2023-01-13 11:54:38.435[1673607278435] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker PAXUSDT
2023-01-13 11:54:38.435[1673607278435] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=PAXUSDT&interval=1d&limit=1000&startTime=1630972800000
2023-01-13 11:54:38.700[1673607278700] | INFO  | main       | downloads.BinanceDownloader          - data for PAXUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:38.700[1673607278700] | INFO  | main       | downloads.BinanceDownloader          - used weight: 23 used weight 1m: 23
2023-01-13 11:54:38.700[1673607278700] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCHABCUSDT
2023-01-13 11:54:38.700[1673607278700] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCHABCUSDT&interval=1d&limit=1000&startTime=1574985600000
2023-01-13 11:54:38.956[1673607278956] | INFO  | main       | downloads.BinanceDownloader          - data for BCHABCUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:38.956[1673607278956] | INFO  | main       | downloads.BinanceDownloader          - used weight: 24 used weight 1m: 24
2023-01-13 11:54:38.956[1673607278956] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCHSVUSDT
2023-01-13 11:54:38.957[1673607278957] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCHSVUSDT&interval=1d&limit=1000&startTime=1555977600000
2023-01-13 11:54:39.216[1673607279216] | INFO  | main       | downloads.BinanceDownloader          - data for BCHSVUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:39.216[1673607279216] | INFO  | main       | downloads.BinanceDownloader          - used weight: 25 used weight 1m: 25
2023-01-13 11:54:39.216[1673607279216] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker USDCUSDT
2023-01-13 11:54:39.216[1673607279216] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=USDCUSDT&interval=1d&limit=1000&startTime=1664236800000
2023-01-13 11:54:39.480[1673607279480] | INFO  | main       | downloads.BinanceDownloader          - data for USDCUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:39.480[1673607279480] | INFO  | main       | downloads.BinanceDownloader          - used weight: 26 used weight 1m: 26
2023-01-13 11:54:39.480[1673607279480] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker LINKUSDT
2023-01-13 11:54:39.481[1673607279481] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=LINKUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:39.742[1673607279742] | INFO  | main       | downloads.BinanceDownloader          - data for LINKUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:39.743[1673607279743] | INFO  | main       | downloads.BinanceDownloader          - used weight: 27 used weight 1m: 27
2023-01-13 11:54:39.743[1673607279743] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker LINKUSDT size: 1
